Ticket    ,Symbol  ,Type    ,Open Step       ,Open Price      ,MaxDD     ,Close Step      ,Close Price     ,Reward  ,Reason,Duration  
       540,EURUSD  ,s       ,            1235,    0.91393,    0.00,            1236,             0.91759,-36.56,SL    ,         1
       538,EURUSD  ,s       ,            1232,    0.91689,    0.00,            1237,             0.92056,-36.68,SL    ,         5
       541,EURUSD  ,s       ,            1236,    0.92281,    0.00,            1237,             0.92650,-36.91,SL    ,         1
       542,EURUSD  ,s       ,            1237,    0.93169,    0.00,            1242,             0.93542,-37.27,SL    ,         5
       543,EURUSD  ,s       ,            1238,    0.93466,    0.00,            1242,             0.93840,-37.39,SL    ,         4
       544,EURUSD  ,s       ,            1239,    0.93169,    0.00,            1242,             0.93542,-37.27,SL    ,         3
       545,EURUSD  ,s       ,            1240,    0.92874,    0.00,            1242,             0.93245,-37.15,SL    ,         2
       546,EURUSD  ,s       ,            1243,    0.93762,    0.00,            1245,             0.94137,-37.50,SL    ,         2
       547,EURUSD  ,s       ,            1245,    0.94651,    0.00,            1246,             0.93894, 75.72,PT    ,         1
       548,EURUSD  ,s       ,            1246,    0.93762,    0.00,            1249,             0.94137,-37.50,SL    ,         3
       550,EURUSD  ,s       ,            1250,    0.95541,    0.00,            1251,             0.94777, 76.43,PT    ,         1
       549,EURUSD  ,s       ,            1249,    0.94948,    0.00,            1252,             0.94188, 75.96,PT    ,         3
       551,EURUSD  ,b       ,            1251,    0.94355,    0.00,            1252,             0.93977,-37.74,SL    ,         1
       552,EURUSD  ,s       ,            1252,    0.94355,    0.00,            1255,             0.93600, 75.48,PT    ,         3
       553,EURUSD  ,s       ,            1253,    0.94355,    0.00,            1255,             0.93600, 75.48,PT    ,         2
       554,EURUSD  ,s       ,            1254,    0.93762,    0.00,            1255,             0.93012, 75.01,PT    ,         1
       555,EURUSD  ,b       ,            1255,    0.93762,    0.00,            1256,             0.93387,-37.50,SL    ,         1
       556,EURUSD  ,b       ,            1257,    0.91393,    0.00,            1258,             0.91028,-36.56,SL    ,         1
       558,EURUSD  ,s       ,            1259,    0.91098,    0.00,            1261,             0.90369, 72.88,PT    ,         2
       559,EURUSD  ,s       ,            1260,    0.91393,    0.00,            1261,             0.90662, 73.11,PT    ,         1
       557,EURUSD  ,b       ,            1258,    0.90506,    0.00,            1262,             0.90144,-36.20,SL    ,         4
       560,EURUSD  ,s       ,            1261,    0.90211,    0.00,            1263,             0.89489, 72.17,PT    ,         2
       561,EURUSD  ,s       ,            1262,    0.89915,    0.00,            1263,             0.89196, 71.93,PT    ,         1
       562,EURUSD  ,s       ,            1267,    0.91985,    0.00,            1270,             0.91249, 73.59,PT    ,         3
       563,EURUSD  ,s       ,            1269,    0.92577,    0.00,            1270,             0.91837, 74.06,PT    ,         1
       564,EURUSD  ,s       ,            1270,    0.91098,    0.00,            1272,             0.91462,-36.44,SL    ,         2
       566,EURUSD  ,b       ,            1272,    0.91393,    0.00,            1274,             0.91028,-36.56,SL    ,         2
       568,EURUSD  ,s       ,            1275,    0.91689,    0.00,            1276,             0.90956, 73.35,PT    ,         1
       570,EURUSD  ,b       ,            1278,    0.91393,    0.00,            1279,             0.91028,-36.56,SL    ,         1
       565,EURUSD  ,s       ,            1271,    0.91393,    0.00,            1281,             0.90662, 73.11,PT    ,        10
       567,EURUSD  ,s       ,            1274,    0.91098,    0.00,            1281,             0.90369, 72.88,PT    ,         7
       569,EURUSD  ,s       ,            1277,    0.91098,    0.00,            1281,             0.90369, 72.88,PT    ,         4
       571,EURUSD  ,s       ,            1279,    0.90802,    0.00,            1282,             0.90076, 72.64,PT    ,         3
       572,EURUSD  ,s       ,            1282,    0.89915,    0.00,            1283,             0.90275,-35.97,SL    ,         1
       573,EURUSD  ,b       ,            1283,    0.90802,    0.00,            1286,             0.90439,-36.32,SL    ,         3
       574,EURUSD  ,s       ,            1284,    0.91098,    0.00,            1286,             0.90369, 72.88,PT    ,         2
       575,EURUSD  ,b       ,            1285,    0.90802,    0.00,            1286,             0.90439,-36.32,SL    ,         1
       576,EURUSD  ,s       ,            1286,    0.90211,    0.00,            1289,             0.89489, 72.17,PT    ,         3
       578,EURUSD  ,s       ,            1289,    0.90211,    0.00,            1298,             0.89489, 72.17,PT    ,         9
       579,EURUSD  ,s       ,            1290,    0.90211,    0.00,            1298,             0.89489, 72.17,PT    ,         8
       580,EURUSD  ,b       ,            1291,    0.89915,    0.00,            1298,             0.89555,-35.97,SL    ,         7
       581,EURUSD  ,s       ,            1293,    0.90211,    0.00,            1298,             0.89489, 72.17,PT    ,         5
       582,EURUSD  ,b       ,            1296,    0.90506,    0.00,            1298,             0.90144,-36.20,SL    ,         2
       583,EURUSD  ,s       ,            1297,    0.90506,    0.00,            1298,             0.89782, 72.41,PT    ,         1
       577,EURUSD  ,b       ,            1288,    0.89620,    0.00,            1299,             0.89261,-35.85,SL    ,        11
       584,EURUSD  ,s       ,            1298,    0.89324,    0.00,            1300,             0.89682,-35.73,SL    ,         2
       586,EURUSD  ,b       ,            1302,    0.89620,    0.00,            1306,             0.90337, 71.70,PT    ,         4
       585,EURUSD  ,s       ,            1300,    0.90211,    0.00,            1308,             0.90572,-36.08,SL    ,         8
       587,EURUSD  ,b       ,            1303,    0.89915,    0.00,            1308,             0.90634, 71.93,PT    ,         5
       588,EURUSD  ,b       ,            1309,    0.91689,    0.00,            1311,             0.92423, 73.35,PT    ,         2
       589,EURUSD  ,s       ,            1310,    0.91985,    0.00,            1311,             0.92353,-36.79,SL    ,         1
       590,EURUSD  ,s       ,            1311,    0.92577,    0.00,            1313,             0.92948,-37.03,SL    ,         2
       591,EURUSD  ,s       ,            1313,    0.93169,    0.00,            1314,             0.92424, 74.54,PT    ,         1
       592,EURUSD  ,s       ,            1314,    0.92281,    0.00,            1317,             0.92650,-36.91,SL    ,         3
       593,EURUSD  ,b       ,            1315,    0.92281,    0.00,            1317,             0.93019, 73.82,PT    ,         2
       594,EURUSD  ,s       ,            1318,    0.93169,    0.00,            1319,             0.93542,-37.27,SL    ,         1
       595,EURUSD  ,s       ,            1321,    0.93466,    0.00,            1323,             0.92718, 74.77,PT    ,         2
       596,EURUSD  ,s       ,            1323,    0.91393,    0.00,            1325,             0.90662, 73.11,PT    ,         2
       597,EURUSD  ,b       ,            1324,    0.90802,    0.00,            1325,             0.90439,-36.32,SL    ,         1
       598,EURUSD  ,b       ,            1326,    0.90802,    0.00,            1327,             0.90439,-36.32,SL    ,         1
       599,EURUSD  ,s       ,            1327,    0.90802,    0.00,            1330,             0.90076, 72.64,PT    ,         3
       600,EURUSD  ,b       ,            1328,    0.90506,    0.00,            1330,             0.90144,-36.20,SL    ,         2
       601,EURUSD  ,s       ,            1330,    0.89915,    0.00,            1332,             0.89196, 71.93,PT    ,         2
       602,EURUSD  ,s       ,            1332,    0.87848,    0.00,            1334,             0.87146, 70.28,PT    ,         2
       603,EURUSD  ,s       ,            1333,    0.87554,    0.00,            1334,             0.86853, 70.04,PT    ,         1
       604,EURUSD  ,s       ,            1335,    0.86669,    0.00,            1336,             0.85976, 69.34,PT    ,         1
       605,EURUSD  ,s       ,            1336,    0.85196,    0.00,            1337,             0.85537,-34.08,SL    ,         1
       606,EURUSD  ,b       ,            1337,    0.86669,    0.00,            1340,             0.87362, 69.34,PT    ,         3
       607,EURUSD  ,s       ,            1338,    0.86669,    0.00,            1340,             0.87016,-34.67,SL    ,         2
       608,EURUSD  ,b       ,            1339,    0.87259,    0.00,            1341,             0.87957, 69.81,PT    ,         2
       609,EURUSD  ,s       ,            1340,    0.87848,    0.00,            1341,             0.88200,-35.14,SL    ,         1
       610,EURUSD  ,s       ,            1341,    0.88734,    0.00,            1342,             0.88024, 70.99,PT    ,         1
       611,EURUSD  ,s       ,            1342,    0.87848,    0.00,            1343,             0.87146, 70.28,PT    ,         1
       613,EURUSD  ,s       ,            1344,    0.86964,    0.00,            1346,             0.86268, 69.57,PT    ,         2
       612,EURUSD  ,s       ,            1343,    0.86669,    0.00,            1347,             0.85976, 69.34,PT    ,         4
       614,EURUSD  ,s       ,            1345,    0.86669,    0.00,            1347,             0.85976, 69.34,PT    ,         2
       615,EURUSD  ,b       ,            1347,    0.86080,    0.00,            1348,             0.85735,-34.43,SL    ,         1
       616,EURUSD  ,s       ,            1348,    0.85196,    0.00,            1350,             0.85537,-34.08,SL    ,         2
       617,EURUSD  ,s       ,            1349,    0.85196,    0.00,            1350,             0.85537,-34.08,SL    ,         1
       618,EURUSD  ,s       ,            1350,    0.86080,    0.00,            1351,             0.86424,-34.43,SL    ,         1
       619,EURUSD  ,s       ,            1352,    0.89324,    0.00,            1353,             0.89682,-35.73,SL    ,         1
       620,EURUSD  ,s       ,            1354,    0.89620,    0.00,            1356,             0.89978,-35.85,SL    ,         2
       621,EURUSD  ,s       ,            1355,    0.90211,    0.00,            1356,             0.90572,-36.08,SL    ,         1
       622,EURUSD  ,s       ,            1356,    0.91393,    0.00,            1358,             0.91759,-36.56,SL    ,         2
       623,EURUSD  ,s       ,            1359,    0.93466,    0.00,            1362,             0.92718, 74.77,PT    ,         3
       624,EURUSD  ,s       ,            1360,    0.93169,    0.00,            1362,             0.92424, 74.54,PT    ,         2
       625,EURUSD  ,s       ,            1363,    0.93169,    0.00,            1366,             0.93542,-37.27,SL    ,         3
       626,EURUSD  ,b       ,            1365,    0.93466,    0.00,            1370,             0.93092,-37.39,SL    ,         5
       627,EURUSD  ,s       ,            1366,    0.93762,    0.00,            1370,             0.93012, 75.01,PT    ,         4
       628,EURUSD  ,s       ,            1368,    0.93466,    0.00,            1370,             0.92718, 74.77,PT    ,         2
       629,EURUSD  ,b       ,            1370,    0.92577,    0.00,            1373,             0.92207,-37.03,SL    ,         3
       630,EURUSD  ,s       ,            1371,    0.92281,    0.00,            1375,             0.91543, 73.82,PT    ,         4
       631,EURUSD  ,s       ,            1373,    0.91985,    0.00,            1375,             0.91249, 73.59,PT    ,         2
       632,EURUSD  ,s       ,            1374,    0.91985,    0.00,            1375,             0.91249, 73.59,PT    ,         1
       633,EURUSD  ,s       ,            1375,    0.91098,    0.00,            1378,             0.90369, 72.88,PT    ,         3
       634,EURUSD  ,s       ,            1376,    0.91098,    0.00,            1378,             0.90369, 72.88,PT    ,         2
       635,EURUSD  ,s       ,            1377,    0.90802,    0.00,            1380,             0.90076, 72.64,PT    ,         3
       637,EURUSD  ,b       ,            1381,    0.90506,    0.00,            1382,             0.90144,-36.20,SL    ,         1
       638,EURUSD  ,s       ,            1382,    0.89915,    0.00,            1388,             0.90275,-35.97,SL    ,         6
       640,EURUSD  ,s       ,            1386,    0.89915,    0.00,            1388,             0.90275,-35.97,SL    ,         2
       636,EURUSD  ,s       ,            1378,    0.90211,    0.00,            1389,             0.90572,-36.08,SL    ,        11
       639,EURUSD  ,s       ,            1385,    0.90211,    0.00,            1389,             0.90572,-36.08,SL    ,         4
       641,EURUSD  ,b       ,            1387,    0.90506,    0.00,            1390,             0.91230, 72.41,PT    ,         3
       642,EURUSD  ,s       ,            1388,    0.90802,    0.00,            1390,             0.91165,-36.32,SL    ,         2
       643,EURUSD  ,s       ,            1389,    0.91098,    0.00,            1398,             0.91462,-36.44,SL    ,         9
       644,EURUSD  ,s       ,            1391,    0.91689,    0.00,            1402,             0.90956, 73.35,PT    ,        11
       645,EURUSD  ,s       ,            1398,    0.91985,    0.00,            1402,             0.91249, 73.59,PT    ,         4
       646,EURUSD  ,b       ,            1399,    0.91689,    0.00,            1402,             0.91323,-36.68,SL    ,         3
       647,EURUSD  ,s       ,            1402,    0.91393,    0.00,            1404,             0.90662, 73.11,PT    ,         2
       648,EURUSD  ,s       ,            1403,    0.91098,    0.00,            1406,             0.90369, 72.88,PT    ,         3
Ticket    ,Symbol  ,Type    ,Open Step       ,Open Price      ,MaxDD     ,Close Step      ,Close Price     ,Reward  ,Reason,Duration  
